class,A.bes(H),A.bes(T),A.bes,A.bic(H),A.bic(T),A.bic,A.fuj(H),A.fuj(T),A.fuj,B.xyl(H),B.xyl(T),B.xyl,C.ele(H),C.ele(T),C.ele,M.ent(H),M.ent(T),M.ent,M.gra(H),M.gra(T),M.gra,M.inc(H),M.inc(T),M.inc,P.cof(H),P.cof(T),P.cof,P.vul(H),P.vul(T),P.vul,P.spe(H),P.spe(T),P.spe
B.xyl(T),1.8239521394958596e-05,0.015272522151973108,3.346465031558436e-05,3.3608079382283496e-05,0.036248964959792206,3.43713480442703e-05,4.0764746647099594e-05,0.010950806621374907,0.0,9.711684370257967e-05,0.9295245289136911,9.140099444281954e-06,0.0039483646085178535,0.024314848695892503,0.0007292872291840017,9.04298129007171e-06,0.017239469386995065,0.0,0.00022443666397342665,0.0009992006394884093,0.0,1.0144971644804252e-05,0.009827810266406757,1.9627470607862765e-05,0.0007142819062663653,0.011416280509349624,0.0,3.456918157462622e-05,0.022512067073460245,0.0,3.3489057450478054e-05,0.0040914188483700065,0.0
B.xyl,0.0,0.0008302307782116309,0.18367875548320461,0.0,0.00026792093355560847,0.030640027803410654,0.0,0.0,0.043269692308836635,0.0,8.208158909956498e-05,0.992267097403074,0.0,3.6509675063891924e-05,0.1735217027460293,0.0,0.00040496076942546193,0.0,0.0,0.0,0.0010385510136257893,0.0,2.7374011113848512e-05,0.0006703536115300822,0.0,2.0228992191609014e-05,0.020669856459330144,0.0,0.0,0.0902614882461614,0.0,0.0,0.003433108035618496
C.ele(H),0.013462325816818735,0.00012965754201714724,5.155170636148057e-05,0.005119187736638352,0.00046461492714837936,0.0,0.00486973459946433,0.0005419965106081524,0.0,0.019237300651203562,0.004647366652263671,1.2034273611244827e-05,0.9634196563849423,0.0014745308310991955,0.0005337562381387503,0.001995261254520514,0.0,0.0,6.332320162107395e-05,8.316699933466401e-05,0.0,8.26710951130587e-05,7.482229704451927e-05,2.957442403809186e-05,0.00033529143531557627,0.01059274000554198,0.0,0.0014619304540979116,0.00927482091001149,6.294058408862034e-05,1.546359868868683e-05,0.0006468508345751293,3.546476575522219e-05
C.ele(T),0.0,0.018921227380689153,0.00031693422957940323,0.0,0.019415340493014136,0.0,0.0,0.0008296384799917857,0.0,0.0,0.009666351139396921,1.6242203742203743e-05,0.0018649946306612316,0.9159810942238774,0.0036407530258505804,0.0,0.014666666666666666,0.0,0.0,0.0037696019300361887,0.0,0.0,0.003758018819453619,0.0,0.0,5.521887381106862e-05,0.0,0.0,2.3457658925639223e-05,0.0,0.0,0.0,6.4263222157959e-05
C.ele,0.0,3.442933379239112e-05,0.045174400185689086,0.0,0.005289864241722247,0.013010043235453071,0.0,0.0,0.008330913747734706,0.0,0.000768061194100036,0.06072641368509653,0.00018605805011163483,0.0009258483452031839,0.9369969699572827,0.0,0.006142592592592594,0.00251414204902577,0.0,0.00046837136074465613,0.0025402873700087324,0.0,0.00202020202020202,0.0007614696363982485,0.0,9.634839579920993e-05,0.015277526085481555,0.0,0.00020309521471512896,0.06741102410287145,0.0,0.0,0.0010222087917417467
M.ent(H),0.056193125260798706,0.00010459597851879606,1.1810837624604337e-05,0.09703975711379885,5.00776203114828e-05,0.00017151187719749593,0.01603239428070997,0.00033100807392276574,0.0001456876456876457,0.054429904911253955,0.0008805187055647328,0.0,0.029525479402614418,8.549444286121401e-05,9.424083769633509e-05,0.8634293682309443,0.0005200042449326118,0.0,0.09879812924831591,8.267195767195767e-05,0.0,0.1268085418589476,0.00029774735002285283,0.00018753516284303304,0.0026643353732151032,0.0006971221924492952,0.0,0.01080278886134585,0.00033855072083478196,0.00018693918245264209,0.012375809770000992,0.005763458074844907,0.00013878768953193852
M.ent(T),0.0,0.0021106347851373793,0.00019201689748697884,0.0,0.06434002318083923,0.0,0.00013226930029540144,3.246753246753247e-05,6.000600060006001e-05,0.0,0.006556404784565505,0.0,0.0,0.014963622111196364,0.007838448070277127,0.0,0.9553887027340221,4.4452347083926033e-05,8.82618292315623e-05,0.06008535372898221,0.0001235139725181411,0.0,0.13860294425189662,3.9294274824158114e-05,0.0,0.000834141940316293,0.0,0.0,0.0073517126148705085,0.00012345679012345677,1.561134007743225e-05,0.010279605263157894,4.196567208023837e-05
M.ent,0.0,0.00039909205983309197,0.002036670895080344,0.0,0.0003013258336681398,0.04783035888271214,0.0,5.4347826086956524e-05,0.011348962321724968,0.0,0.001285380761260198,0.0002560309512972235,0.0,0.00023112480739599384,0.04116260026177132,0.0,0.03827002423045228,0.9939375465691256,0.0,0.00047528517110266154,0.10487006101251194,0.0,0.008776018238509702,0.16290658976969624,0.0,0.0,0.002866393753683921,0.0,0.00011614401858304299,0.013034675686349076,0.0,0.0,0.05918898928922942
M.gra(H),0.042633795129051535,5.738222298731853e-05,0.0,0.02151920461263992,0.0,0.0,0.009908942239769306,0.0003417356088504422,0.00026571960534224685,0.025599999999999998,0.0004289777609320269,0.0,0.00016638243001539037,0.0,0.0,0.09161108173418714,0.0,0.0,0.7922061554694674,0.00028344671201814054,0.0,0.15229339570762057,0.0002525970130403208,0.0,0.014745411345165197,0.0006973967480689157,0.0,0.028243830900843193,1.4584700649019181e-05,0.0,0.0205860325803225,0.0025653479335923705,0.000172666839333506
M.gra(T),0.0,0.0069930651411085785,0.0001705429661685391,0.0,0.04533390108291263,5.55000555000555e-05,3.085277057879798e-05,0.0,4.0030423121572394e-05,1.541425818882466e-05,0.010834963684544258,0.0,0.0,0.03548387096774194,0.001843790012804097,0.0,0.1401220454276629,0.0,0.0001393624214175766,0.9185034501610588,0.00010984786071291261,0.0,0.09250199371544979,0.0,0.004543280726924917,0.005848949419569079,0.0,0.0008027778950988613,0.0032343542226688556,4.4802867383512545e-05,1.3866932911778574e-05,0.00023788284269997027,0.0001692188309047169
M.gra,0.0,5.0351199617330884e-05,0.08916277870042595,0.0,0.006029878315159073,0.0661074147271195,0.0,0.0,0.004198622022696097,0.0,0.0005286206862996465,0.027118437118437123,0.0,2.932551319648094e-05,0.0530787372312986,0.0,0.0038085685324576717,0.008696141110326471,0.0,0.00233648558196751,0.9821027107903223,0.0,0.0009814949293534023,0.09614574939610189,0.0,0.0005712588259488609,0.008112094395280236,0.0,0.0,0.04963409094614254,0.0,0.0,0.028049957638080884
M.inc(H),0.01039451243451999,0.00010552867100129052,0.0,0.013681635505853574,1.799985600115199e-05,0.0,0.004735694269414502,0.00034285714285714285,0.0009186926682988598,0.002522167487684729,8.534445972215637e-05,0.0,1.8988303205225584e-05,0.0,0.0,0.1354953886107399,1.4467592592592593e-05,0.00015577537191370044,0.16096085336657426,8.520790729379687e-05,0.0,0.6679778738194777,0.0025351394326687967,0.00022770398481973436,0.0014499775813940033,5.093075963227991e-05,0.0,0.013847440766865619,0.0,0.0,0.0254278816557638,0.0008707430340557275,0.00040292613916173456
M.inc(T),0.0,0.006151777998271613,1.915121801746591e-05,1.9863734779413223e-05,0.04794050029532392,0.0,0.0,0.0016735537190082645,0.0001374184092629708,0.0,0.009551387477190946,1.4930721452460582e-05,0.0,0.005381668691021208,0.004427710843373493,1.1623717032232568e-05,0.17867097886987532,2.721754987616015e-05,0.0007598784194528874,0.05103459519823093,0.00010443591551134436,0.00035874696858811543,0.7620175477815366,9.80392156862745e-05,0.0,0.0022610792885137164,0.00015246807699637887,3.693444136657433e-05,0.01204640359120231,9.827044025157232e-05,1.5941335883947075e-05,0.012491911139915126,0.0003752722887374137
M.inc,0.0,0.0007477153143173636,0.00433116053446521,0.0,0.0070139500835939665,0.03917458457718159,0.0,0.0023607990454926698,0.022709680098582714,0.0,0.0003189944352304927,0.0013299287158208323,1.4132278123233465e-05,0.00012606807676145119,0.0023920265780730896,0.0,0.006349206349206348,0.06637289446135702,0.0,0.0008264234226881524,0.08592032492229244,1.9851904790264626e-05,0.005893662815059676,0.9314930823185601,0.0,0.0006991510308910608,0.003302597525197355,1.2099213551119175e-05,0.00011904761904761903,0.006168177240684794,0.0,5.6669264007933695e-05,0.028986896981648396
P.cof(H),0.0005315791222299744,7.279344858962693e-05,0.0,0.0025642367470825266,3.256904637832204e-05,0.0,0.009101885390545182,3.656307129798903e-05,0.0,0.005257142857142858,0.0075610010151259946,0.0,0.001470635484433979,0.0,0.0,0.002487183391706005,0.0,0.0,0.03504388408088239,0.00225195029005831,0.0,0.0045066685987861085,1.902261789267439e-05,0.0,0.8638603369878239,0.0018691313635393705,0.0,0.14469350697511876,0.00020536516493389813,0.0,0.09242920121175595,0.0003467140565380482,3.321376378371197e-05
P.cof(T),2.3726762601876788e-05,4.204242080258982e-05,0.0,4.487172296198243e-05,0.008497670019678358,0.0,0.0014282575258185014,0.0019379844961240312,0.0,0.00040024994122296,0.010438352995604902,0.0,0.001809379825012867,0.0,0.0,0.0,4.138216428719222e-05,0.0,0.0031226623766567136,0.0003273944841425549,0.0,0.0001003378039399311,0.00012414649286157667,0.0,0.0008938252720443017,0.7779873804039791,2.8294145941204766e-05,0.0026741431638167145,0.09560888987136852,0.0,0.0002873258091479632,0.07599329800030702,0.00010412599245086554
P.cof,0.0,0.0,0.0016581192318024349,0.0,0.0023411616691130215,0.0068081816055407815,0.0,0.0,0.0011149011757762355,0.0,0.00019130388195540845,0.08037888554648331,4.513450081242102e-05,0.0,0.05071385219030796,0.0,0.0005260942760942761,8.341675008341675e-05,0.0,0.0,0.0038073481819912427,0.0,0.00021244954323348204,0.000670353611530082,7.704457028390924e-05,0.003026615047183478,0.9407711220629849,0.00018992833801255698,0.0009722222222222223,0.10919435726189139,0.0,4.479283314669653e-05,0.07574573617937327
P.vul(H),0.012977136689235603,0.0,0.0,0.011174716170258886,0.0004808976756612342,0.0,0.029255664287646123,0.0,2.9535117254415498e-05,0.08809074201929945,0.002099055062063756,1.002646988048448e-05,0.003457854406130268,0.0,1.092896174863388e-05,0.024516085774218356,0.00018693772636990306,0.0,0.04842688619252729,0.0001443418013856813,0.0,0.006841682688098146,0.0,0.0,0.09706402743134417,0.005377799770323134,0.0001386866375424728,0.8328233952206862,0.0037235259137276427,8.979885057471264e-05,0.16376362974565428,0.002900005017309718,0.0001488593651148078
P.vul(T),0.0,0.00019301293186643504,3.064194882794546e-05,3.554923569143263e-05,0.02243638156725086,0.0,0.0,0.00021337126600284493,0.0,1.0296010296010295e-05,0.009219329098495054,0.0,0.004580735462527038,0.0015208011549119927,0.0001582591493570722,0.0,0.00433973543137028,0.0,0.0001830345584446445,0.000317678153908712,0.0,3.5585922209174056e-05,0.0040228992005271295,0.0,0.0,0.11677094470833052,0.0006482132170617472,1.9890997334606358e-05,0.8306379184329197,1.816332461493752e-05,0.0,0.06314958563567799,0.00021190930281839374
P.vul,0.0,0.0,0.10608111495462974,0.0,2.585048081894323e-05,0.07086564263237106,0.0,0.0,0.01301434762001498,0.0,1.1566042100393246e-05,0.1791744930165176,0.0,3.167564143173899e-05,0.1800188050811838,0.0,0.00017889087656529517,0.010827729137588293,0.0,0.0,0.13431977740505704,0.0,8.203108978302776e-05,0.015113817192623856,0.0,0.00013654569729336084,0.0905333359627144,0.0,6.648383611734397e-05,0.9175284964630567,0.0,0.0,0.09228286627740476
P.spe(H),0.00811136995144405,2.8466711738960254e-05,0.0,0.00759955473857207,1.585288522511097e-05,0.0,0.01448664700335079,0.0,0.00010979358805445762,0.012944792543408455,0.00025011755525096793,0.0,4.495796430337634e-05,0.0,0.0,0.05583052381681841,0.0006151914626490898,0.0,0.04480642424238264,0.0,0.0,0.047297576115931265,0.0007533933866551982,0.0,0.12333275097163347,0.00017128603697637323,0.0,0.21267518103559524,0.00029214139643587495,0.0,0.703588059412956,0.0014152046783625733,3.885003885003885e-05
P.spe(T),5.264512506141931e-05,0.00028676113091825303,0.0,4.4275769423182115e-05,0.012636579881960387,0.0,0.00012997668543205063,0.0040992794235388316,0.00010494555949101404,7.961574296026269e-05,0.0040757548029153,0.0,1.0967798543476354e-05,0.0,0.0,0.00019821448392876964,0.026953906208397875,0.0,0.0029656779492173786,0.0003162315320785266,0.0,0.0011029378252982948,0.010519492722124761,0.0,0.00043791445475181874,0.055706633023745164,0.00022428229665071768,0.0002059138456469813,0.06584310222692683,0.0,0.0003059089090459241,0.773750728630028,0.0030305093491200196
P.spe,1.2171372930866602e-05,0.0,0.0016312553925798103,0.0,0.00019573727707699,0.050966773698171174,0.0,0.0,0.01803990591465211,0.0,1.703925845147219e-05,0.010884495938843768,0.0,0.0,0.000620517785427424,0.0,0.00046142488002953123,0.06417872659821652,1.8828845791752966e-05,0.0,0.1520486350101979,7.6247116905892e-05,0.0005169882333478089,0.0807211839491967,0.0,0.00037991034115948636,0.10098047425281034,5.4739031666529817e-05,0.000135623869801085,0.08330959785167703,1.719986240110079e-05,0.0010782166502915787,0.7826875903793004
